 v-sweep         v-sweep         vin             vout            vref           
 2.88000000e-01  2.88000000e-01  2.88000000e-01  1.37839561e-06  1.30000000e+00 
 2.89000000e-01  2.89000000e-01  2.89000000e-01  1.37839567e-06  1.30000000e+00 
 2.90000000e-01  2.90000000e-01  2.90000000e-01  1.37839938e-06  1.30000000e+00 
 2.91000000e-01  2.91000000e-01  2.91000000e-01  1.37839938e-06  1.30000000e+00 
 2.92000000e-01  2.92000000e-01  2.92000000e-01  1.37839428e-06  1.30000000e+00 
 2.93000000e-01  2.93000000e-01  2.93000000e-01  1.37839750e-06  1.30000000e+00 
 2.94000000e-01  2.94000000e-01  2.94000000e-01  1.37839612e-06  1.30000000e+00 
 2.95000000e-01  2.95000000e-01  2.95000000e-01  1.37839488e-06  1.30000000e+00 
 2.96000000e-01  2.96000000e-01  2.96000000e-01  1.37838999e-06  1.30000000e+00 
 2.97000000e-01  2.97000000e-01  2.97000000e-01  1.37839232e-06  1.30000000e+00 
 2.98000000e-01  2.98000000e-01  2.98000000e-01  1.37839719e-06  1.30000000e+00 
 2.99000000e-01  2.99000000e-01  2.99000000e-01  1.37838953e-06  1.30000000e+00 
 3.00000000e-01  3.00000000e-01  3.00000000e-01  1.37839542e-06  1.30000000e+00 
 3.01000000e-01  3.01000000e-01  3.01000000e-01  1.37839787e-06  1.30000000e+00 
 3.02000000e-01  3.02000000e-01  3.02000000e-01  1.37838925e-06  1.30000000e+00 
 3.03000000e-01  3.03000000e-01  3.03000000e-01  1.37840260e-06  1.30000000e+00 
 3.04000000e-01  3.04000000e-01  3.04000000e-01  1.37839042e-06  1.30000000e+00 
 3.05000000e-01  3.05000000e-01  3.05000000e-01  1.37839655e-06  1.30000000e+00 
 3.06000000e-01  3.06000000e-01  3.06000000e-01  1.37839982e-06  1.30000000e+00 
 3.07000000e-01  3.07000000e-01  3.07000000e-01  1.37839305e-06  1.30000000e+00 
 3.08000000e-01  3.08000000e-01  3.08000000e-01  1.37839088e-06  1.30000000e+00 
 3.09000000e-01  3.09000000e-01  3.09000000e-01  1.37839840e-06  1.30000000e+00 
 3.10000000e-01  3.10000000e-01  3.10000000e-01  1.37839686e-06  1.30000000e+00 
 3.11000000e-01  3.11000000e-01  3.11000000e-01  1.37839636e-06  1.30000000e+00 
 3.12000000e-01  3.12000000e-01  3.12000000e-01  1.37839920e-06  1.30000000e+00 
 3.13000000e-01  3.13000000e-01  3.13000000e-01  1.37839663e-06  1.30000000e+00 
 3.14000000e-01  3.14000000e-01  3.14000000e-01  1.37840197e-06  1.30000000e+00 
 3.15000000e-01  3.15000000e-01  3.15000000e-01  1.37839361e-06  1.30000000e+00 
 3.16000000e-01  3.16000000e-01  3.16000000e-01  1.37840054e-06  1.30000000e+00 
 3.17000000e-01  3.17000000e-01  3.17000000e-01  1.37839394e-06  1.30000000e+00 
 3.18000000e-01  3.18000000e-01  3.18000000e-01  1.37839156e-06  1.30000000e+00 
 3.19000000e-01  3.19000000e-01  3.19000000e-01  1.37840082e-06  1.30000000e+00 
 3.20000000e-01  3.20000000e-01  3.20000000e-01  1.37838996e-06  1.30000000e+00 
 3.21000000e-01  3.21000000e-01  3.21000000e-01  1.37839560e-06  1.30000000e+00 
 3.22000000e-01  3.22000000e-01  3.22000000e-01  1.37838895e-06  1.30000000e+00 
 3.23000000e-01  3.23000000e-01  3.23000000e-01  1.37839736e-06  1.30000000e+00 
 3.24000000e-01  3.24000000e-01  3.24000000e-01  1.37839905e-06  1.30000000e+00 
 3.25000000e-01  3.25000000e-01  3.25000000e-01  1.37839795e-06  1.30000000e+00 
 3.26000000e-01  3.26000000e-01  3.26000000e-01  1.37839350e-06  1.30000000e+00 
 3.27000000e-01  3.27000000e-01  3.27000000e-01  1.37840116e-06  1.30000000e+00 
 3.28000000e-01  3.28000000e-01  3.28000000e-01  1.37839032e-06  1.30000000e+00 
 3.29000000e-01  3.29000000e-01  3.29000000e-01  1.37839143e-06  1.30000000e+00 
 3.30000000e-01  3.30000000e-01  3.30000000e-01  1.37839523e-06  1.30000000e+00 
 3.31000000e-01  3.31000000e-01  3.31000000e-01  1.37839542e-06  1.30000000e+00 
 3.32000000e-01  3.32000000e-01  3.32000000e-01  1.37839373e-06  1.30000000e+00 
 3.33000000e-01  3.33000000e-01  3.33000000e-01  1.37839175e-06  1.30000000e+00 
 3.34000000e-01  3.34000000e-01  3.34000000e-01  1.37840420e-06  1.30000000e+00 
 3.35000000e-01  3.35000000e-01  3.35000000e-01  1.37839982e-06  1.30000000e+00 
 3.36000000e-01  3.36000000e-01  3.36000000e-01  1.37839946e-06  1.30000000e+00 
 3.37000000e-01  3.37000000e-01  3.37000000e-01  1.37839670e-06  1.30000000e+00 
 3.38000000e-01  3.38000000e-01  3.38000000e-01  1.37839841e-06  1.30000000e+00 
 3.39000000e-01  3.39000000e-01  3.39000000e-01  1.37839524e-06  1.30000000e+00 
 3.40000000e-01  3.40000000e-01  3.40000000e-01  1.37839800e-06  1.30000000e+00 
 3.41000000e-01  3.41000000e-01  3.41000000e-01  1.37839269e-06  1.30000000e+00 
 3.42000000e-01  3.42000000e-01  3.42000000e-01  1.37839818e-06  1.30000000e+00 
 3.43000000e-01  3.43000000e-01  3.43000000e-01  1.37840205e-06  1.30000000e+00 
 3.44000000e-01  3.44000000e-01  3.44000000e-01  1.37839824e-06  1.30000000e+00 
 3.45000000e-01  3.45000000e-01  3.45000000e-01  1.37840090e-06  1.30000000e+00 
 3.46000000e-01  3.46000000e-01  3.46000000e-01  1.37839503e-06  1.30000000e+00 
 3.47000000e-01  3.47000000e-01  3.47000000e-01  1.37839943e-06  1.30000000e+00 
 3.48000000e-01  3.48000000e-01  3.48000000e-01  1.37839797e-06  1.30000000e+00 
 3.49000000e-01  3.49000000e-01  3.49000000e-01  1.37839224e-06  1.30000000e+00 
 3.50000000e-01  3.50000000e-01  3.50000000e-01  1.37839183e-06  1.30000000e+00 
 3.51000000e-01  3.51000000e-01  3.51000000e-01  1.37839976e-06  1.30000000e+00 
 3.52000000e-01  3.52000000e-01  3.52000000e-01  1.37839479e-06  1.30000000e+00 
 3.53000000e-01  3.53000000e-01  3.53000000e-01  1.37839680e-06  1.30000000e+00 
 3.54000000e-01  3.54000000e-01  3.54000000e-01  1.37839332e-06  1.30000000e+00 
 3.55000000e-01  3.55000000e-01  3.55000000e-01  1.37839919e-06  1.30000000e+00 
 3.56000000e-01  3.56000000e-01  3.56000000e-01  1.37839385e-06  1.30000000e+00 
 3.57000000e-01  3.57000000e-01  3.57000000e-01  1.37839057e-06  1.30000000e+00 
 3.58000000e-01  3.58000000e-01  3.58000000e-01  1.37839903e-06  1.30000000e+00 
 3.59000000e-01  3.59000000e-01  3.59000000e-01  1.37839135e-06  1.30000000e+00 
 3.60000000e-01  3.60000000e-01  3.60000000e-01  1.37839774e-06  1.30000000e+00 
 3.61000000e-01  3.61000000e-01  3.61000000e-01  1.37840019e-06  1.30000000e+00 
 3.62000000e-01  3.62000000e-01  3.62000000e-01  1.37839494e-06  1.30000000e+00 
 3.63000000e-01  3.63000000e-01  3.63000000e-01  1.37839838e-06  1.30000000e+00 
 3.64000000e-01  3.64000000e-01  3.64000000e-01  1.37839839e-06  1.30000000e+00 
 3.65000000e-01  3.65000000e-01  3.65000000e-01  1.37839659e-06  1.30000000e+00 
 3.66000000e-01  3.66000000e-01  3.66000000e-01  1.37839389e-06  1.30000000e+00 
 3.67000000e-01  3.67000000e-01  3.67000000e-01  1.37839523e-06  1.30000000e+00 
 3.68000000e-01  3.68000000e-01  3.68000000e-01  1.37839835e-06  1.30000000e+00 
 3.69000000e-01  3.69000000e-01  3.69000000e-01  1.37839264e-06  1.30000000e+00 
 3.70000000e-01  3.70000000e-01  3.70000000e-01  1.37838865e-06  1.30000000e+00 
 3.71000000e-01  3.71000000e-01  3.71000000e-01  1.37839976e-06  1.30000000e+00 
 3.72000000e-01  3.72000000e-01  3.72000000e-01  1.37839324e-06  1.30000000e+00 
 3.73000000e-01  3.73000000e-01  3.73000000e-01  1.37839157e-06  1.30000000e+00 
 3.74000000e-01  3.74000000e-01  3.74000000e-01  1.37839906e-06  1.30000000e+00 
 3.75000000e-01  3.75000000e-01  3.75000000e-01  1.37839055e-06  1.30000000e+00 
 3.76000000e-01  3.76000000e-01  3.76000000e-01  1.37839781e-06  1.30000000e+00 
 3.77000000e-01  3.77000000e-01  3.77000000e-01  1.37839529e-06  1.30000000e+00 
 3.78000000e-01  3.78000000e-01  3.78000000e-01  1.37839162e-06  1.30000000e+00 
 3.79000000e-01  3.79000000e-01  3.79000000e-01  1.37840140e-06  1.30000000e+00 
 3.80000000e-01  3.80000000e-01  3.80000000e-01  1.37839390e-06  1.30000000e+00 
 3.81000000e-01  3.81000000e-01  3.81000000e-01  1.37839132e-06  1.30000000e+00 
 3.82000000e-01  3.82000000e-01  3.82000000e-01  1.37839055e-06  1.30000000e+00 
 3.83000000e-01  3.83000000e-01  3.83000000e-01  1.37839713e-06  1.30000000e+00 
 3.84000000e-01  3.84000000e-01  3.84000000e-01  1.37839323e-06  1.30000000e+00 
 3.85000000e-01  3.85000000e-01  3.85000000e-01  1.37839951e-06  1.30000000e+00 
 3.86000000e-01  3.86000000e-01  3.86000000e-01  1.37839045e-06  1.30000000e+00 
 3.87000000e-01  3.87000000e-01  3.87000000e-01  1.37839119e-06  1.30000000e+00 
 3.88000000e-01  3.88000000e-01  3.88000000e-01  1.37839120e-06  1.30000000e+00 
 3.89000000e-01  3.89000000e-01  3.89000000e-01  1.37839793e-06  1.30000000e+00 
 3.90000000e-01  3.90000000e-01  3.90000000e-01  1.37839947e-06  1.30000000e+00 
 3.91000000e-01  3.91000000e-01  3.91000000e-01  1.37839480e-06  1.30000000e+00 
 3.92000000e-01  3.92000000e-01  3.92000000e-01  1.37839402e-06  1.30000000e+00 
 3.93000000e-01  3.93000000e-01  3.93000000e-01  1.37839613e-06  1.30000000e+00 
 3.94000000e-01  3.94000000e-01  3.94000000e-01  1.37839526e-06  1.30000000e+00 
 3.95000000e-01  3.95000000e-01  3.95000000e-01  1.37838953e-06  1.30000000e+00 
 3.96000000e-01  3.96000000e-01  3.96000000e-01  1.37839871e-06  1.30000000e+00 
 3.97000000e-01  3.97000000e-01  3.97000000e-01  1.37839367e-06  1.30000000e+00 
 3.98000000e-01  3.98000000e-01  3.98000000e-01  1.37840043e-06  1.30000000e+00 
 3.99000000e-01  3.99000000e-01  3.99000000e-01  1.37839250e-06  1.30000000e+00 
 4.00000000e-01  4.00000000e-01  4.00000000e-01  1.37839156e-06  1.30000000e+00 
 4.01000000e-01  4.01000000e-01  4.01000000e-01  1.37840203e-06  1.30000000e+00 
 4.02000000e-01  4.02000000e-01  4.02000000e-01  1.37839800e-06  1.30000000e+00 
 4.03000000e-01  4.03000000e-01  4.03000000e-01  1.37839340e-06  1.30000000e+00 
 4.04000000e-01  4.04000000e-01  4.04000000e-01  1.37839735e-06  1.30000000e+00 
 4.05000000e-01  4.05000000e-01  4.05000000e-01  1.37839423e-06  1.30000000e+00 
 4.06000000e-01  4.06000000e-01  4.06000000e-01  1.37839332e-06  1.30000000e+00 
 4.07000000e-01  4.07000000e-01  4.07000000e-01  1.37839308e-06  1.30000000e+00 
 4.08000000e-01  4.08000000e-01  4.08000000e-01  1.37839852e-06  1.30000000e+00 
 4.09000000e-01  4.09000000e-01  4.09000000e-01  1.37839620e-06  1.30000000e+00 
 4.10000000e-01  4.10000000e-01  4.10000000e-01  1.37839226e-06  1.30000000e+00 
 4.11000000e-01  4.11000000e-01  4.11000000e-01  1.37839956e-06  1.30000000e+00 
 4.12000000e-01  4.12000000e-01  4.12000000e-01  1.37839867e-06  1.30000000e+00 
 4.13000000e-01  4.13000000e-01  4.13000000e-01  1.37839385e-06  1.30000000e+00 
 4.14000000e-01  4.14000000e-01  4.14000000e-01  1.37839500e-06  1.30000000e+00 
 4.15000000e-01  4.15000000e-01  4.15000000e-01  1.37840152e-06  1.30000000e+00 
 4.16000000e-01  4.16000000e-01  4.16000000e-01  1.37839106e-06  1.30000000e+00 
 4.17000000e-01  4.17000000e-01  4.17000000e-01  1.37839757e-06  1.30000000e+00 
 4.18000000e-01  4.18000000e-01  4.18000000e-01  1.37839620e-06  1.30000000e+00 
 4.19000000e-01  4.19000000e-01  4.19000000e-01  1.37839129e-06  1.30000000e+00 
 4.20000000e-01  4.20000000e-01  4.20000000e-01  1.37839257e-06  1.30000000e+00 
 4.21000000e-01  4.21000000e-01  4.21000000e-01  1.37839488e-06  1.30000000e+00 
 4.22000000e-01  4.22000000e-01  4.22000000e-01  1.37839709e-06  1.30000000e+00 
 4.23000000e-01  4.23000000e-01  4.23000000e-01  1.37839151e-06  1.30000000e+00 
 4.24000000e-01  4.24000000e-01  4.24000000e-01  1.37839284e-06  1.30000000e+00 
 4.25000000e-01  4.25000000e-01  4.25000000e-01  1.37839433e-06  1.30000000e+00 
 4.26000000e-01  4.26000000e-01  4.26000000e-01  1.37839533e-06  1.30000000e+00 
 4.27000000e-01  4.27000000e-01  4.27000000e-01  1.37839035e-06  1.30000000e+00 
 4.28000000e-01  4.28000000e-01  4.28000000e-01  1.37839883e-06  1.30000000e+00 
 4.29000000e-01  4.29000000e-01  4.29000000e-01  1.37839253e-06  1.30000000e+00 
 4.30000000e-01  4.30000000e-01  4.30000000e-01  1.37838910e-06  1.30000000e+00 
 4.31000000e-01  4.31000000e-01  4.31000000e-01  1.37839786e-06  1.30000000e+00 
 4.32000000e-01  4.32000000e-01  4.32000000e-01  1.37839472e-06  1.30000000e+00 
 4.33000000e-01  4.33000000e-01  4.33000000e-01  1.37840125e-06  1.30000000e+00 
 4.34000000e-01  4.34000000e-01  4.34000000e-01  1.37839417e-06  1.30000000e+00 
 4.35000000e-01  4.35000000e-01  4.35000000e-01  1.37839170e-06  1.30000000e+00 
 4.36000000e-01  4.36000000e-01  4.36000000e-01  1.37839955e-06  1.30000000e+00 
 4.37000000e-01  4.37000000e-01  4.37000000e-01  1.37838764e-06  1.30000000e+00 
 4.38000000e-01  4.38000000e-01  4.38000000e-01  1.37839936e-06  1.30000000e+00 
 4.39000000e-01  4.39000000e-01  4.39000000e-01  1.37839014e-06  1.30000000e+00 
 4.40000000e-01  4.40000000e-01  4.40000000e-01  1.37839989e-06  1.30000000e+00 
 4.41000000e-01  4.41000000e-01  4.41000000e-01  1.37839380e-06  1.30000000e+00 
 4.42000000e-01  4.42000000e-01  4.42000000e-01  1.37839434e-06  1.30000000e+00 
 4.43000000e-01  4.43000000e-01  4.43000000e-01  1.37839797e-06  1.30000000e+00 
 4.44000000e-01  4.44000000e-01  4.44000000e-01  1.37839578e-06  1.30000000e+00 
 4.45000000e-01  4.45000000e-01  4.45000000e-01  1.37839149e-06  1.30000000e+00 
 4.46000000e-01  4.46000000e-01  4.46000000e-01  1.37840031e-06  1.30000000e+00 
 4.47000000e-01  4.47000000e-01  4.47000000e-01  1.37839539e-06  1.30000000e+00 
 4.48000000e-01  4.48000000e-01  4.48000000e-01  1.37839231e-06  1.30000000e+00 
 4.49000000e-01  4.49000000e-01  4.49000000e-01  1.37839769e-06  1.30000000e+00 
 4.50000000e-01  4.50000000e-01  4.50000000e-01  1.37839116e-06  1.30000000e+00 
 4.51000000e-01  4.51000000e-01  4.51000000e-01  1.37839721e-06  1.30000000e+00 
 4.52000000e-01  4.52000000e-01  4.52000000e-01  1.37840108e-06  1.30000000e+00 
 4.53000000e-01  4.53000000e-01  4.53000000e-01  1.37839838e-06  1.30000000e+00 
 4.54000000e-01  4.54000000e-01  4.54000000e-01  1.37839072e-06  1.30000000e+00 
 4.55000000e-01  4.55000000e-01  4.55000000e-01  1.37839184e-06  1.30000000e+00 
 4.56000000e-01  4.56000000e-01  4.56000000e-01  1.37839722e-06  1.30000000e+00 
 4.57000000e-01  4.57000000e-01  4.57000000e-01  1.37839683e-06  1.30000000e+00 
 4.58000000e-01  4.58000000e-01  4.58000000e-01  1.37840122e-06  1.30000000e+00 
 4.59000000e-01  4.59000000e-01  4.59000000e-01  1.37839903e-06  1.30000000e+00 
 4.60000000e-01  4.60000000e-01  4.60000000e-01  1.37839306e-06  1.30000000e+00 
 4.61000000e-01  4.61000000e-01  4.61000000e-01  1.37839587e-06  1.30000000e+00 
 4.62000000e-01  4.62000000e-01  4.62000000e-01  1.37839447e-06  1.30000000e+00 
 4.63000000e-01  4.63000000e-01  4.63000000e-01  1.37839227e-06  1.30000000e+00 
 4.64000000e-01  4.64000000e-01  4.64000000e-01  1.37839207e-06  1.30000000e+00 
 4.65000000e-01  4.65000000e-01  4.65000000e-01  1.37839349e-06  1.30000000e+00 
 4.66000000e-01  4.66000000e-01  4.66000000e-01  1.37839934e-06  1.30000000e+00 
 4.67000000e-01  4.67000000e-01  4.67000000e-01  1.37839473e-06  1.30000000e+00 
 4.68000000e-01  4.68000000e-01  4.68000000e-01  1.37840024e-06  1.30000000e+00 
 4.69000000e-01  4.69000000e-01  4.69000000e-01  1.37839117e-06  1.30000000e+00 
 4.70000000e-01  4.70000000e-01  4.70000000e-01  1.37840066e-06  1.30000000e+00 
 4.71000000e-01  4.71000000e-01  4.71000000e-01  1.37839351e-06  1.30000000e+00 
 4.72000000e-01  4.72000000e-01  4.72000000e-01  1.37839349e-06  1.30000000e+00 
 4.73000000e-01  4.73000000e-01  4.73000000e-01  1.37839339e-06  1.30000000e+00 
 4.74000000e-01  4.74000000e-01  4.74000000e-01  1.37839143e-06  1.30000000e+00 
 4.75000000e-01  4.75000000e-01  4.75000000e-01  1.37839167e-06  1.30000000e+00 
 4.76000000e-01  4.76000000e-01  4.76000000e-01  1.37840066e-06  1.30000000e+00 
 4.77000000e-01  4.77000000e-01  4.77000000e-01  1.37838998e-06  1.30000000e+00 
 4.78000000e-01  4.78000000e-01  4.78000000e-01  1.37839353e-06  1.30000000e+00 
 4.79000000e-01  4.79000000e-01  4.79000000e-01  1.37839413e-06  1.30000000e+00 
 4.80000000e-01  4.80000000e-01  4.80000000e-01  1.37839538e-06  1.30000000e+00 
 4.81000000e-01  4.81000000e-01  4.81000000e-01  1.37839126e-06  1.30000000e+00 
 4.82000000e-01  4.82000000e-01  4.82000000e-01  1.37839717e-06  1.30000000e+00 
 4.83000000e-01  4.83000000e-01  4.83000000e-01  1.37839520e-06  1.30000000e+00 
 4.84000000e-01  4.84000000e-01  4.84000000e-01  1.37839967e-06  1.30000000e+00 
 4.85000000e-01  4.85000000e-01  4.85000000e-01  1.37840344e-06  1.30000000e+00 
 4.86000000e-01  4.86000000e-01  4.86000000e-01  1.37839213e-06  1.30000000e+00 
 4.87000000e-01  4.87000000e-01  4.87000000e-01  1.37839345e-06  1.30000000e+00 
 4.88000000e-01  4.88000000e-01  4.88000000e-01  1.37840056e-06  1.30000000e+00 
 4.89000000e-01  4.89000000e-01  4.89000000e-01  1.37839408e-06  1.30000000e+00 
 4.90000000e-01  4.90000000e-01  4.90000000e-01  1.37840131e-06  1.30000000e+00 
 4.91000000e-01  4.91000000e-01  4.91000000e-01  1.37839336e-06  1.30000000e+00 
 4.92000000e-01  4.92000000e-01  4.92000000e-01  1.37840094e-06  1.30000000e+00 
 4.93000000e-01  4.93000000e-01  4.93000000e-01  1.37839120e-06  1.30000000e+00 
 4.94000000e-01  4.94000000e-01  4.94000000e-01  1.37839172e-06  1.30000000e+00 
 4.95000000e-01  4.95000000e-01  4.95000000e-01  1.37839184e-06  1.30000000e+00 
 4.96000000e-01  4.96000000e-01  4.96000000e-01  1.37839410e-06  1.30000000e+00 
 4.97000000e-01  4.97000000e-01  4.97000000e-01  1.37839682e-06  1.30000000e+00 
 4.98000000e-01  4.98000000e-01  4.98000000e-01  1.37839506e-06  1.30000000e+00 
 4.99000000e-01  4.99000000e-01  4.99000000e-01  1.37839731e-06  1.30000000e+00 
 5.00000000e-01  5.00000000e-01  5.00000000e-01  1.37839533e-06  1.30000000e+00 
 5.01000000e-01  5.01000000e-01  5.01000000e-01  1.37839825e-06  1.30000000e+00 
 5.02000000e-01  5.02000000e-01  5.02000000e-01  1.37839569e-06  1.30000000e+00 
 5.03000000e-01  5.03000000e-01  5.03000000e-01  1.37838560e-06  1.30000000e+00 
 5.04000000e-01  5.04000000e-01  5.04000000e-01  1.37840167e-06  1.30000000e+00 
 5.05000000e-01  5.05000000e-01  5.05000000e-01  1.37838879e-06  1.30000000e+00 
 5.06000000e-01  5.06000000e-01  5.06000000e-01  1.37839537e-06  1.30000000e+00 
 5.07000000e-01  5.07000000e-01  5.07000000e-01  1.37839465e-06  1.30000000e+00 
 5.08000000e-01  5.08000000e-01  5.08000000e-01  1.37839484e-06  1.30000000e+00 
 5.09000000e-01  5.09000000e-01  5.09000000e-01  1.37839920e-06  1.30000000e+00 
 5.10000000e-01  5.10000000e-01  5.10000000e-01  1.37839949e-06  1.30000000e+00 
 5.11000000e-01  5.11000000e-01  5.11000000e-01  1.37839544e-06  1.30000000e+00 
 5.12000000e-01  5.12000000e-01  5.12000000e-01  1.37839392e-06  1.30000000e+00 
 5.13000000e-01  5.13000000e-01  5.13000000e-01  1.37839318e-06  1.30000000e+00 
 5.14000000e-01  5.14000000e-01  5.14000000e-01  1.37839095e-06  1.30000000e+00 
 5.15000000e-01  5.15000000e-01  5.15000000e-01  1.37840043e-06  1.30000000e+00 
 5.16000000e-01  5.16000000e-01  5.16000000e-01  1.37839349e-06  1.30000000e+00 
 5.17000000e-01  5.17000000e-01  5.17000000e-01  1.37839098e-06  1.30000000e+00 
 5.18000000e-01  5.18000000e-01  5.18000000e-01  1.37839349e-06  1.30000000e+00 
 5.19000000e-01  5.19000000e-01  5.19000000e-01  1.37839878e-06  1.30000000e+00 
 5.20000000e-01  5.20000000e-01  5.20000000e-01  1.37840197e-06  1.30000000e+00 
 5.21000000e-01  5.21000000e-01  5.21000000e-01  1.37839646e-06  1.30000000e+00 
 5.22000000e-01  5.22000000e-01  5.22000000e-01  1.37839534e-06  1.30000000e+00 
 5.23000000e-01  5.23000000e-01  5.23000000e-01  1.37839649e-06  1.30000000e+00 
 5.24000000e-01  5.24000000e-01  5.24000000e-01  1.37839751e-06  1.30000000e+00 
 5.25000000e-01  5.25000000e-01  5.25000000e-01  1.37839551e-06  1.30000000e+00 
 5.26000000e-01  5.26000000e-01  5.26000000e-01  1.37839970e-06  1.30000000e+00 
 5.27000000e-01  5.27000000e-01  5.27000000e-01  1.37840213e-06  1.30000000e+00 
 5.28000000e-01  5.28000000e-01  5.28000000e-01  1.37840316e-06  1.30000000e+00 
 5.29000000e-01  5.29000000e-01  5.29000000e-01  1.37839771e-06  1.30000000e+00 
 5.30000000e-01  5.30000000e-01  5.30000000e-01  1.37839457e-06  1.30000000e+00 
 5.31000000e-01  5.31000000e-01  5.31000000e-01  1.37838989e-06  1.30000000e+00 
 5.32000000e-01  5.32000000e-01  5.32000000e-01  1.37839876e-06  1.30000000e+00 
 5.33000000e-01  5.33000000e-01  5.33000000e-01  1.37838820e-06  1.30000000e+00 
 5.34000000e-01  5.34000000e-01  5.34000000e-01  1.37839276e-06  1.30000000e+00 
 5.35000000e-01  5.35000000e-01  5.35000000e-01  1.37839082e-06  1.30000000e+00 
 5.36000000e-01  5.36000000e-01  5.36000000e-01  1.37838943e-06  1.30000000e+00 
 5.37000000e-01  5.37000000e-01  5.37000000e-01  1.37838969e-06  1.30000000e+00 
 5.38000000e-01  5.38000000e-01  5.38000000e-01  1.37839351e-06  1.30000000e+00 
 5.39000000e-01  5.39000000e-01  5.39000000e-01  1.37839831e-06  1.30000000e+00 
 5.40000000e-01  5.40000000e-01  5.40000000e-01  1.37839130e-06  1.30000000e+00 
 5.41000000e-01  5.41000000e-01  5.41000000e-01  1.37839510e-06  1.30000000e+00 
 5.42000000e-01  5.42000000e-01  5.42000000e-01  1.37839426e-06  1.30000000e+00 
 5.43000000e-01  5.43000000e-01  5.43000000e-01  1.37838980e-06  1.30000000e+00 
 5.44000000e-01  5.44000000e-01  5.44000000e-01  1.37839487e-06  1.30000000e+00 
 5.45000000e-01  5.45000000e-01  5.45000000e-01  1.37839348e-06  1.30000000e+00 
 5.46000000e-01  5.46000000e-01  5.46000000e-01  1.37839838e-06  1.30000000e+00 
